"Specimen width",5.97,"mm"
"Specimen thickness",4.35,"mm"
"Parallel specimen length",27,"mm"
"Standard travel","Standard force"
"mm","N"
4.99366,4.62038
5.01014,4.63558
5.02692,4.64579
5.04273,4.6567
5.05891,4.67209
5.07563,4.68046
5.09266,4.70356
5.10963,4.70903
5.12635,4.72344
5.14344,4.73406
5.1598,4.75982
5.17628,4.7685
5.193,4.78702
5.21015,4.8032
5.22669,4.81516
5.24329,4.82508
5.25929,4.84632
5.27509,4.86097
5.29145,4.86898
5.30915,4.88046
5.32691,4.88662
5.34419,4.89061
5.36121,4.9014
5.37721,4.91861
5.3928,4.92798
5.40928,4.94546
5.42631,4.95904
5.44321,4.9631
5.45987,4.97693
5.47678,4.99423
5.49302,5.01083
5.50931,5.02359
5.52567,5.04861
5.5427,5.05941
5.55961,5.07955
5.57688,5.09804
5.59366,5.11501
5.6099,5.12531
5.62644,5.14744
5.64353,5.15916
5.66031,5.16527
5.67679,5.1776
5.69346,5.18944
5.70933,5.19962
5.72562,5.21153
5.74192,5.23473
5.75882,5.24248
5.77604,5.26042
5.79288,5.27093
5.80997,5.27972
5.82645,5.28593
5.84311,5.30937
5.8599,5.31533
5.87717,5.32623
5.8939,5.33674
5.91044,5.35136
5.92631,5.3639
5.94236,5.38133
5.95884,5.39829
5.97593,5.4232
5.99283,5.42612
6.00968,5.42833
6.02732,5.43928
6.04398,5.44432
6.06016,5.4494
6.07645,5.46316
6.09311,5.47656
6.1102,5.48349
6.12674,5.50161
6.1428,5.51986
6.15842,5.53872
6.1746,5.556
6.19114,5.57852
6.2089,5.58494
6.22623,5.58326
6.24399,5.58971
6.26127,5.59453
6.27762,5.5972
6.29398,5.60916
6.31064,5.6257
6.32731,5.6441
6.34336,5.66119
6.35972,5.68292
6.3754,5.6998
6.39152,5.7214
6.40787,5.72537
6.42502,5.73379
6.44297,5.73181
6.4603,5.74133
6.47727,5.73908
6.49357,5.75125
6.51011,5.75553
6.52677,5.77847
6.54368,5.78949
6.56028,5.79941
6.577,5.81784
6.59318,5.83893
6.60941,5.85568
6.62595,5.87206
6.6428,5.89229
6.65946,5.89471
6.67576,5.90405
6.69315,5.90659
6.70933,5.91738
6.72568,5.92891
6.74289,5.94115
6.76053,5.95873
6.77793,5.96756
6.79398,5.98181
6.80997,6.00214
6.82584,6.0318
6.8422,6.04218
6.85874,6.06043
6.87583,6.06343
6.89292,6.07119
6.91056,6.0742
6.92692,6.07821
6.94285,6.09346
6.95933,6.10997
6.97617,6.12148
6.99338,6.12737
7.01059,6.14861
7.02732,6.16454
7.04294,6.18398
7.0593,6.19481
7.07572,6.21181
7.09238,6.22419
7.10953,6.22625
7.12668,6.2322
7.14402,6.24962
7.16074,6.25954
7.1771,6.26531
7.1934,6.28634
7.21012,6.29526
7.22684,6.29226
7.24351,6.30352
7.25974,6.32794
7.27543,6.32983
7.29148,6.3496
7.30814,6.37451
7.32523,6.39037
7.3422,6.39108
7.35996,6.40551
7.37681,6.41449
7.39347,6.41428
7.40918,6.41911
7.42664,6.43239
7.44416,6.43987
7.46082,6.44424
7.47706,6.46779
7.4928,6.48946
7.50879,6.50649
7.52515,6.51905
7.54236,6.53385
7.5597,6.53821
7.57691,6.54002
7.59388,6.54079
7.61048,6.55589
7.6272,6.56369
7.64417,6.5744
7.66095,6.58839
7.67661,6.60451
7.69278,6.61644
7.70859,6.6301
7.72501,6.64285
7.74167,6.6589
7.75864,6.67056
7.77659,6.67724
7.79435,6.69617
7.81162,6.7146
7.82773,6.7216
7.84351,6.73252
7.8595,6.74339
7.87653,6.75651
7.89319,6.75182
7.90949,6.77016
7.92536,6.79063
7.94123,6.81255
7.95838,6.8253
7.97529,6.85368
7.99207,6.85042
8.00953,6.85024
8.02771,6.85684
8.04426,6.85712
8.06061,6.86505
8.07685,6.88365
8.09321,6.9077
8.11023,6.91576
8.12677,6.94299
8.14356,6.9583
8.15943,6.98296
8.17572,6.98177
8.19227,7.00204
8.20972,7.00822
8.22693,7.01189
8.24378,7.01943
8.26075,7.03931
8.27698,7.05074
8.29273,7.06744
8.30915,7.0855
8.32654,7.09473
8.34327,7.10619
8.36023,7.11733
8.37629,7.1273
8.39216,7.15202
8.40821,7.15973
8.42518,7.17899
8.44294,7.18726
8.46003,7.1897
8.47687,7.17992
8.49299,7.19162
8.51008,7.19825
8.5268,7.21759
8.54401,7.24494
8.56049,7.27149
8.57679,7.29767
8.5929,7.30805
8.60901,7.32331
8.62537,7.33545
8.64222,7.33408
8.65925,7.3356
8.67664,7.35324
8.69404,7.35027
8.71021,7.34653
8.72675,7.37327
8.74305,7.38734
8.75959,7.39934
8.77704,7.42149
8.79395,7.4384
8.81067,7.4384
8.82654,7.45717
8.84253,7.46301
8.85828,7.47115
8.87494,7.48202
8.89191,7.49491
8.90906,7.49318
8.92634,7.49669
8.94343,7.50612
8.9607,7.51694
8.97779,7.53565
8.99457,7.54978
9.0102,7.57126
9.0268,7.5908
9.04285,7.60047
9.05878,7.61027
9.07538,7.62326
9.09241,7.63977
9.10944,7.64285
9.1261,7.66147
9.14332,7.67029
9.15967,7.6857
9.17646,7.69138
9.19275,7.70682
9.20997,7.71253
9.22748,7.72254
9.24427,7.73284
9.26035,7.75078
9.27607,7.76879
9.29212,7.79296
9.30878,7.81322
9.32569,7.82404
9.34302,7.82595
9.36091,7.83274
9.37775,7.83139
9.39386,7.84176
9.4101,7.85534
9.42627,7.87597
9.44288,7.87884
9.45917,7.90478
9.47565,7.91305
9.49152,7.92635
9.50849,7.93932
9.52576,7.96487
9.5434,7.96731
9.56019,7.979
9.57687,7.98899
9.59384,8.01084
9.61044,8.01594
9.62655,8.02986
9.64322,8.04005
9.66025,8.04754
9.67691,8.04464
9.69369,8.05865
9.70975,8.0783
9.72592,8.1004
9.74228,8.11614
9.75918,8.13555
9.77621,8.14648
9.793,8.15302
9.81021,8.15655
9.82669,8.16209
9.84329,8.16233
9.85977,8.17375
9.87704,8.17925
9.89419,8.19005
9.91067,8.21861
9.92669,8.22659
9.94256,8.24582
9.95874,8.2584
9.97491,8.27922
9.99212,8.27446
10.0094,8.29674
10.0267,8.29795
10.0437,8.30832
10.0601,8.3103
10.0764,8.32478
10.0928,8.3386
10.1094,8.34629
10.1262,8.369
10.143,8.38615
10.159,8.41398
10.176,8.43049
10.1926,8.44572
10.2098,8.45835
10.2267,8.46252
10.2437,8.46332
10.2605,8.47014
10.2765,8.48958
10.2931,8.49099
10.3099,8.50583
10.327,8.51655
10.3437,8.52809
10.3602,8.54148
10.3765,8.56138
10.3925,8.57869
10.4086,8.59645
10.4254,8.60363
10.4427,8.61148
10.4597,8.61329
10.477,8.62195
10.4937,8.63196
10.5101,8.64503
10.5268,8.65266
10.5439,8.6725
10.5609,8.67377
10.5774,8.6851
10.5936,8.69476
10.6087,8.72277
10.6249,8.73244
10.6417,8.75466
10.6589,8.7599
10.6759,8.76593
10.6932,8.76885
10.7101,8.77616
10.7261,8.79557
10.7425,8.81571
10.7592,8.8447
10.7771,8.85694
10.794,8.87848
10.8106,8.88966
10.8261,8.90449
10.8423,8.91618
10.859,8.92779
10.8761,8.94414
10.893,8.94892
10.9099,8.95357
10.9272,8.95843
10.9433,8.96179
10.9599,8.96688
10.9767,8.97747
10.9938,8.99
11.0102,8.9986
11.0268,9.02772
11.0431,9.04474
11.059,9.06214
11.0752,9.06904
11.0921,9.08838
11.1093,9.0867
11.1262,9.09303
11.1439,9.10082
11.1604,9.11309
11.1768,9.11397
11.1932,9.12264
11.21,9.139
11.2268,9.156
11.2431,9.17412
11.2596,9.19591
11.2756,9.21404
11.2918,9.22756
11.3086,9.23824
11.3259,9.2481
11.3429,9.24892
11.3602,9.26131
11.3771,9.25461
11.3938,9.26618
11.4104,9.27434
11.427,9.29534
11.4441,9.30457
11.4609,9.33503
11.4773,9.3454
11.4927,9.35677
11.5088,9.37526
11.525,9.38701
11.5417,9.40163
11.5589,9.39868
11.5758,9.40814
11.5937,9.40528
11.6103,9.41911
11.6268,9.42114
11.6431,9.44238
11.66,9.46398
11.677,9.4801
11.6936,9.49642
11.71,9.50378
11.726,9.52444
11.7422,9.54098
11.7587,9.55566
11.7759,9.5586
11.7929,9.56972
11.8101,9.57161
11.8264,9.56718
11.8432,9.57325
11.8598,9.58176
11.8768,9.59196
11.8938,9.60587
11.9106,9.62147
11.9271,9.63444
11.9428,9.65224
11.9589,9.67296
11.9754,9.68733
11.9926,9.70415
12.0096,9.70494
12.0269,9.72157
12.0439,9.72855
12.06,9.72992
12.0765,9.72638
12.0932,9.7489
12.1099,9.75032
12.1262,9.76994
12.1431,9.78377
12.1588,9.80251
12.1756,9.82533
12.192,9.84084
12.2087,9.84499
12.226,9.86199
12.2432,9.8795
12.2601,9.87121
12.2765,9.88439
12.2933,9.89042
12.3099,9.89619
12.3269,9.90037
12.3439,9.91783
12.3605,9.92422
12.3763,9.94571
12.3919,9.96835
12.4088,9.98259
12.4265,10.0081
12.4438,10.0153
12.4604,10.0234
12.4773,10.0319
12.4936,10.0475
12.5098,10.0504
12.526,10.0726
12.5428,10.0905
12.5605,10.104
12.5772,10.1284
12.5935,10.1417
12.6093,10.1567
12.6255,10.1629
12.6418,10.1844
12.6587,10.182
12.6759,10.1918
12.6934,10.202
12.7105,10.2067
12.7269,10.2128
12.7434,10.2281
12.76,10.2449
12.7771,10.258
12.7937,10.2746
12.8106,10.2859
12.8267,10.2994
12.8427,10.3149
12.8585,10.3257
12.875,10.3387
12.8927,10.3458
12.9099,10.3501
12.9267,10.349
12.9433,10.3551
12.9601,10.362
12.9767,10.3699
12.9933,10.3859
13.0094,10.3948
13.0257,10.4158
13.0427,10.4313
13.059,10.459
13.0756,10.4686
13.0923,10.4913
13.1098,10.4986
13.1268,10.5042
13.144,10.4985
13.1606,10.5002
13.1773,10.5012
13.1938,10.4995
13.2108,10.5195
13.2272,10.528
13.2431,10.5494
13.2599,10.5636
13.276,10.5883
13.2923,10.6045
13.3086,10.6279
13.3255,10.6418
13.3431,10.6572
13.3604,10.6619
13.3772,10.6728
13.3934,10.6764
13.4097,10.6863
13.4266,10.6911
13.4437,10.701
13.4606,10.7113
13.4772,10.7251
13.4927,10.7385
13.5088,10.767
13.5251,10.7867
13.5418,10.7979
13.5589,10.8087
13.576,10.8208
13.593,10.8193
13.609,10.8206
13.6266,10.8351
13.644,10.8427
13.6613,10.8568
13.6779,10.8715
13.694,10.895
13.7099,10.9039
13.7255,10.9293
13.7418,10.9466
13.7585,10.961
13.7759,10.9781
13.7931,10.9875
13.8103,10.9913
13.827,10.9854
13.8435,10.9972
13.8599,10.9986
13.8767,11.0063
13.8937,10.9929
13.9103,10.9983
13.9269,11.0061
13.9425,11.028
13.9587,11.0459
13.975,11.0874
13.9925,11.1179
14.0099,11.1276
14.0267,11.1352
14.0435,11.1401
14.0598,11.1472
14.0766,11.1586
14.0934,11.1774
14.1103,11.193
14.127,11.202
14.1436,11.2146
14.1596,11.2247
14.1753,11.2464
14.192,11.2572
14.209,11.2746
14.2263,11.2863
14.2434,11.2986
14.2607,11.3036
14.277,11.3105
14.2933,11.321
14.3097,11.3331
14.327,11.3471
14.3437,11.352
14.3601,11.3714
14.3767,11.3878
14.3927,11.4037
14.4089,11.4153
14.4257,11.4291
14.4427,11.4382
14.4593,11.4542
14.4764,11.4633
14.4931,11.4681
14.5096,11.4813
14.526,11.4836
14.5431,11.4843
14.5605,11.4872
14.5773,11.4996
14.5938,11.5172
14.6093,11.5368
14.6255,11.5576
14.6421,11.5718
14.6593,11.5954
14.6765,11.5867
14.6934,11.5976
14.7105,11.5953
14.727,11.6133
14.7433,11.6216
14.7596,11.6491
14.7766,11.6614
14.7934,11.6806
14.8102,11.6908
14.8264,11.6969
14.8423,11.704
14.8587,11.7023
14.8755,11.7161
14.8926,11.7162
14.9096,11.7268
14.9273,11.7358
14.9436,11.754
14.9602,11.7606
14.9768,11.7732
14.9937,11.793
15.0104,11.7906
15.0266,11.8009
15.0432,11.8135
15.0589,11.841
15.0754,11.8484
15.0916,11.8727
15.1084,11.8887
15.1256,11.8944
15.1433,11.9002
15.1604,11.904
15.1771,11.918
15.1936,11.9299
15.2101,11.9497
15.2264,11.9633
15.2435,11.9883
15.2605,12.004
15.2765,12.0198
15.2925,12.0287
15.3088,12.034
15.3256,12.0351
15.3429,12.0416
15.3599,12.0564
15.3772,12.0857
15.3935,12.1052
15.4102,12.1142
15.4271,12.1263
15.4441,12.1316
15.461,12.1322
15.4775,12.1465
15.4933,12.1786
15.5085,12.2035
15.5239,12.2224
15.541,12.2359
15.5593,12.2452
15.5763,12.2389
15.5943,12.2441
15.6113,12.2553
15.6267,12.2662
15.6428,12.2787
15.6598,12.3044
15.6767,12.3163
15.6931,12.3233
15.7098,12.3383
15.7258,12.3503
15.742,12.3623
15.7582,12.3714
15.7752,12.3883
15.7929,12.3947
15.8106,12.4175
15.8277,12.417
15.8434,12.4321
15.8599,12.4302
15.8765,12.4401
15.8937,12.437
15.9102,12.4535
15.9268,12.4625
15.9423,12.4827
15.9585,12.5019
15.9752,12.5202
15.9924,12.5357
16.0098,12.5399
16.0269,12.5482
16.0441,12.546
16.0604,12.5539
16.0767,12.5613
16.0932,12.5773
16.1103,12.6005
