"Specimen width",6,"mm"
"Specimen thickness",5,"mm"
"Parallel specimen length",24,"mm"
"Standard travel","Standard force"
"mm","N"
4.99852,5.42626
5.01531,5.44088
5.03136,5.4634
5.04772,5.47333
5.0645,5.49481
5.08184,5.50047
5.09844,5.51823
5.11492,5.52647
5.13085,5.53858
5.14727,5.55619
5.16356,5.57722
5.18078,5.59882
5.19841,5.62592
5.21605,5.64759
5.2332,5.66676
5.24837,5.68873
5.26409,5.70435
5.28051,5.70435
5.29741,5.72263
5.31456,5.73339
5.33104,5.7362
5.34771,5.7518
5.36443,5.77762
5.38128,5.7966
5.39788,5.81123
5.41491,5.84211
5.43151,5.85832
5.44805,5.88658
5.46465,5.90248
5.48089,5.9329
5.49724,5.94107
5.51439,5.95177
5.53191,5.94909
5.54863,5.96685
5.56548,5.97067
5.58153,5.99145
5.59819,6.01306
5.61461,6.03826
5.63158,6.06036
5.64849,6.08044
5.66521,6.09577
5.682,6.1106
5.69793,6.12968
5.71422,6.1345
5.73076,6.15251
5.74773,6.16265
5.7647,6.17638
5.78185,6.18806
5.79851,6.20067
5.81487,6.21233
5.8311,6.22948
5.84765,6.25224
5.86461,6.27065
5.88103,6.28981
5.89782,6.31282
5.91393,6.32869
5.93071,6.33386
5.94768,6.34412
5.96459,6.36582
5.98174,6.37258
5.99865,6.39107
6.01525,6.40468
6.03124,6.42428
6.04766,6.43335
6.0645,6.44882
6.08165,6.46728
6.09862,6.48245
6.11535,6.50203
6.13164,6.52333
6.14782,6.53892
6.16448,6.54968
6.1812,6.56442
6.19768,6.57205
6.2141,6.5834
6.23107,6.59701
6.24749,6.60983
6.26427,6.62576
6.28087,6.64023
6.29778,6.65164
6.31499,6.66827
6.3319,6.68139
6.34899,6.7113
6.36486,6.7323
6.38109,6.75488
6.39776,6.77224
6.41472,6.79031
6.43157,6.78544
6.44823,6.79267
6.46483,6.79788
6.48113,6.8092
6.49743,6.82903
6.51427,6.84765
6.53173,6.86944
6.5487,6.89208
6.56566,6.9154
6.58178,6.92754
6.59807,6.95678
6.61412,6.97143
6.63067,6.98742
6.64757,6.99081
6.66466,7.00292
6.68212,7.01238
6.69848,7.03167
6.71471,7.04378
6.73143,7.07436
6.74865,7.09743
6.76525,7.11165
6.78112,7.13795
6.79717,7.16341
6.8134,7.17857
6.83013,7.18796
6.84697,7.20001
6.86486,7.19977
6.88244,7.20393
6.89953,7.2148
6.91539,7.22832
6.93139,7.2503
6.94744,7.26943
6.9641,7.29116
6.98125,7.31826
6.99822,7.34829
7.01525,7.36886
7.03124,7.38242
7.0476,7.40247
7.06408,7.40058
7.0811,7.41651
7.09819,7.41916
7.11498,7.4364
7.13158,7.44401
7.14782,7.47771
7.16442,7.48303
7.18114,7.51007
7.19835,7.53348
7.21514,7.55344
7.23211,7.57205
7.24834,7.59207
7.2647,7.61301
7.28148,7.61827
7.29888,7.63652
7.31536,7.63508
7.33117,7.64272
7.34819,7.64029
7.36455,7.66757
7.38067,7.67397
7.39696,7.69356
7.41411,7.7253
7.43145,7.74575
7.44799,7.76116
7.46404,7.78954
7.48046,7.80846
7.49797,7.80709
7.51513,7.82741
7.53197,7.8373
7.54796,7.84884
7.56493,7.86413
7.58147,7.88775
7.59783,7.91051
7.61419,7.9282
7.63103,7.94124
7.64824,7.9539
7.66521,7.96782
7.6823,7.98344
7.69817,7.99366
7.71465,8.01008
7.73113,8.02559
7.74785,8.04463
7.76488,8.04958
7.78154,8.07265
7.79863,8.08657
7.81481,8.11556
7.8311,8.11953
7.84819,8.13662
7.86535,8.14672
7.88152,8.16353
7.89806,8.16979
7.91466,8.19024
7.93139,8.21621
7.9475,8.222
7.96392,8.23601
7.98095,8.23959
7.99804,8.26067
8.01494,8.2588
8.03106,8.29145
8.04717,8.30399
8.06359,8.32578
8.08123,8.33975
8.0985,8.36697
8.11486,8.37236
8.13182,8.39217
8.14812,8.40813
8.16423,8.42187
8.18077,8.42976
8.19829,8.43608
8.2152,8.44258
8.23198,8.44925
8.24846,8.4599
8.26476,8.48315
8.28106,8.50648
8.2979,8.53248
8.31517,8.55598
8.3319,8.5738
8.3488,8.58375
8.36486,8.60145
8.38115,8.6164
8.39699,8.62443
8.41408,8.64225
8.43129,8.64866
8.44802,8.65699
8.46492,8.66787
8.48134,8.69539
8.4977,8.71309
8.51436,8.74856
8.53157,8.77218
8.54836,8.78676
8.56533,8.7979
8.58181,8.81258
8.59792,8.82308
8.61391,8.8333
8.63063,8.8449
8.64791,8.85681
8.66512,8.86962
8.68221,8.872
8.69808,8.88726
8.71425,8.90783
8.73067,8.92025
8.74782,8.94058
8.76522,8.97195
8.782,8.98983
8.79879,9.00415
8.81459,9.03213
8.83059,9.03673
8.84706,9.0392
8.8647,9.0562
8.88118,9.06969
8.89797,9.07889
8.91475,9.09876
8.93111,9.12909
8.9471,9.14057
8.96419,9.16291
8.98165,9.17237
8.99843,9.18952
9.01522,9.19935
9.03102,9.22187
9.04714,9.23216
9.0638,9.24122
9.08113,9.25843
9.09865,9.25555
9.11544,9.26276
9.13227,9.27645
9.14838,9.30239
9.16443,9.31183
9.18067,9.3382
9.19788,9.36335
9.21491,9.38373
9.23188,9.40573
9.24805,9.43228
9.26416,9.4495
9.28064,9.44986
9.29761,9.46503
9.31494,9.47278
9.33191,9.48723
9.34912,9.50322
9.3653,9.53014
9.38153,9.55358
9.39765,9.56711
9.41425,9.58878
9.43146,9.60929
9.44831,9.6323
9.4654,9.64649
9.48105,9.67633
9.49723,9.68376
9.51377,9.70082
9.53073,9.70367
9.54734,9.70893
9.56504,9.71302
