"Specimen width",5.97,"mm"
"Specimen thickness",5,"mm"
"Parallel specimen length",27,"mm"
"Standard travel","Standard force"
"mm","N"
0,0.139281
2.7163e-05,0.11758
2.7163e-05,0.0965152
5.43259e-05,0.122104
0.000108566,0.138168
0.00504526,0.126094
0.0165351,0.127963
0.0282463,0.140081
0.0402244,0.12972
0.0514701,0.128499
0.063494,0.150037
0.0770744,0.158704
0.0882133,0.149068
0.0999168,0.135172
0.112521,0.138041
0.126009,0.140689
0.140017,0.157565
0.15552,0.138965
0.166872,0.143664
0.177309,0.136702
0.187563,0.128889
0.198366,0.140364
0.209475,0.154768
0.221316,0.150404
0.233797,0.158537
0.247042,0.154631
0.260287,0.140806
0.274111,0.144766
0.287691,0.141424
0.301577,0.139013
0.315859,0.140247
0.330447,0.150775
0.346072,0.143661
0.361544,0.141761
0.376376,0.135495
0.392062,0.138116
0.40732,0.142633
0.423373,0.139535
0.440279,0.150521
0.457308,0.15632
0.474581,0.146234
0.491915,0.153131
0.509371,0.15368
0.525729,0.13897
0.541781,0.13656
0.558321,0.135739
0.575533,0.132077
0.592074,0.132459
0.608553,0.158033
0.624605,0.170819
0.640719,0.183194
0.657198,0.182878
0.674044,0.184446
0.691073,0.154416
0.708102,0.131711
0.725313,0.130391
0.741854,0.122832
0.758517,0.128663
0.774935,0.144654
0.791842,0.165193
0.808749,0.160684
0.825228,0.169213
0.841891,0.161615
0.858126,0.150018
0.874483,0.156638
0.89078,0.167342
0.907503,0.169311
0.924105,0.160506
0.9415,0.175902
0.958407,0.155639
0.975191,0.149451
0.991671,0.136817
1.00858,0.147491
1.02567,0.156562
1.04184,0.157203
1.05863,0.173957
1.07474,0.181632
1.09104,0.182181
1.10752,0.160606
1.12442,0.182578
1.14145,0.16027
1.15817,0.159141
1.17514,0.166862
1.19156,0.171806
1.20822,0.166999
1.22464,0.168958
1.24167,0.172399
1.25888,0.159761
1.27573,0.16858
1.29184,0.168603
1.30765,0.181817
1.32386,0.192176
1.34082,0.200568
1.3581,0.201575
1.37519,0.183325
1.39234,0.166938
1.40882,0.15325
1.42518,0.159629
1.44153,0.154387
1.45856,0.179076
1.47547,0.187128
1.49189,0.181345
1.50867,0.187219
1.52433,0.196771
1.54014,0.188318
1.55668,0.19549
1.57395,0.203844
1.59128,0.187975
1.60868,0.189989
1.62558,0.187151
1.64213,0.189317
1.65836,0.185587
1.6749,0.185709
1.69187,0.178941
1.70859,0.172981
1.72544,0.168251
1.74125,0.174034
1.7573,0.187553
1.77341,0.196592
1.7905,0.210355
1.80838,0.204694
1.82578,0.198606
1.84311,0.195257
1.85923,0.192266
1.8751,0.18816
1.89151,0.19656
1.90836,0.213436
1.92496,0.210958
1.94175,0.217069
1.95829,0.22125
1.97464,0.223844
1.99112,0.223247
2.00766,0.221699
2.02445,0.214985
2.04123,0.20612
2.05857,0.207761
2.07529,0.204754
2.0914,0.206318
2.10776,0.202824
2.12504,0.204395
2.14231,0.194676
2.15891,0.196751
2.17563,0.20261
2.19162,0.203919
2.20768,0.21695
2.22391,0.224564
2.24051,0.208024
2.25773,0.201096
2.27427,0.208527
2.29075,0.197678
2.30777,0.192506
2.32499,0.205277
2.3422,0.203026
2.35935,0.191476
2.37589,0.192666
2.39267,0.195283
2.40836,0.198853
2.42453,0.20662
2.44083,0.218613
2.45731,0.231248
2.47428,0.237214
2.49131,0.235566
2.50858,0.229296
2.52488,0.226549
2.54172,0.213852
2.55826,0.198471
2.57547,0.198914
2.59232,0.19421
2.6088,0.203564
2.62528,0.21513
2.64127,0.230877
2.65751,0.237576
2.67392,0.238342
2.69132,0.226288
2.70835,0.216072
2.72526,0.207466
2.74204,0.201044
2.75913,0.205351
2.77573,0.214033
2.79215,0.209093
2.8082,0.212748
2.8245,0.222193
2.84079,0.234022
2.85679,0.236082
2.87375,0.243101
2.89036,0.245131
2.90738,0.230696
2.92453,0.219664
2.94162,0.212355
2.95871,0.216017
2.97532,0.218855
2.99137,0.220213
3.00803,0.227202
3.02555,0.228789
3.04239,0.229216
3.05924,0.221327
3.07517,0.229246
3.09122,0.238909
3.1074,0.237627
3.12412,0.22838
3.14182,0.242174
3.15909,0.225771
3.17588,0.229296
3.19205,0.212389
3.20841,0.22745
3.22489,0.214083
