"Specimen width",6,"mm"
"Specimen thickness",5,"mm"
"Parallel specimen length",27,"mm"
"Standard travel","Standard force"
"mm","N"
4.98461,1.23453
5.00152,1.23737
5.01776,1.23181
5.03411,1.23636
5.05059,1.23543
5.06774,1.26137
5.08465,1.27177
5.10174,1.28975
5.11834,1.28432
5.13482,1.3138
5.15106,1.31055
5.16766,1.30676
5.18475,1.29126
5.20159,1.29961
5.2185,1.28415
5.23455,1.27986
5.25085,1.28722
5.26715,1.2986
5.28411,1.31367
5.30133,1.30785
5.31836,1.32075
5.33526,1.32935
5.35131,1.34149
5.36785,1.32925
5.38446,1.33497
5.40167,1.33731
5.41821,1.32159
5.43512,1.32123
5.45141,1.32503
5.46771,1.33968
5.48394,1.35601
5.50042,1.37075
5.518,1.37076
5.5354,1.37244
5.55249,1.37497
5.56854,1.37277
5.58496,1.375
5.60113,1.37695
5.61804,1.40936
5.63476,1.4031
5.65142,1.38741
5.66827,1.38958
5.6842,1.39086
5.7005,1.3701
5.71728,1.36932
5.73437,1.38201
5.75152,1.39603
5.76867,1.405
5.7854,1.42429
5.80169,1.4418
5.81781,1.44536
5.83453,1.43917
5.85174,1.451
5.86828,1.43449
5.88507,1.43194
5.901,1.44301
5.91735,1.45666
5.9342,1.43393
5.95178,1.44632
5.96936,1.46142
5.98535,1.46561
6.00128,1.46766
6.01739,1.48903
6.03381,1.50173
6.05047,1.48979
6.06781,1.48251
6.08496,1.47453
6.10168,1.47251
6.11779,1.45786
6.13354,1.46613
6.15014,1.48109
6.16742,1.47498
6.18512,1.49393
6.20178,1.50809
6.21868,1.51954
6.23492,1.51465
6.25152,1.54319
6.26812,1.53007
6.28479,1.53178
6.30188,1.52649
6.31854,1.53264
6.33508,1.52751
6.35089,1.5372
6.36743,1.53761
6.38403,1.53221
6.4013,1.53032
6.41821,1.53041
6.43475,1.53924
6.45159,1.54791
6.46783,1.55369
6.48425,1.57075
6.50085,1.57152
6.518,1.55856
6.53503,1.55335
6.55242,1.55995
6.5686,1.57527
6.58465,1.55427
6.6007,1.56571
6.61724,1.57669
6.63403,1.59524
6.65075,1.58264
6.66809,1.62387
6.6842,1.62206
6.70117,1.62517
