"Specimen width",5.97,"mm"
"Specimen thickness",5,"mm"
"Parallel specimen length",27,"mm"
"Standard travel","Standard force"
"mm","N"
0,0.121553
0,0.124771
-2.7163e-05,0.0975034
-2.7163e-05,0.0984867
0.000135677,0.116175
0.00768496,0.100783
0.017977,0.115149
0.0300543,0.104886
0.0422003,0.106967
0.0537207,0.116336
0.0664313,0.123278
0.0765631,0.122927
0.0871833,0.120253
0.0989783,0.120638
0.111124,0.123698
0.124491,0.126281
0.13505,0.123878
0.149668,0.131317
0.164713,0.127517
0.175608,0.132034
0.186167,0.139755
0.196787,0.137558
0.207957,0.133834
0.219706,0.154129
0.232065,0.146469
0.245157,0.144607
0.25886,0.157913
0.272166,0.156814
0.286173,0.143024
0.300211,0.141365
0.31428,0.140754
0.328623,0.149238
0.343729,0.137367
0.358958,0.155372
0.375132,0.166484
0.390482,0.17731
0.407084,0.184833
0.422983,0.200504
0.438639,0.202243
0.455302,0.213535
0.472575,0.217762
0.489298,0.206089
0.506449,0.212085
0.524454,0.206851
0.5413,0.203708
0.557352,0.205543
0.573832,0.210056
0.590677,0.220172
0.607157,0.229782
0.62382,0.240798
0.63975,0.239181
0.655924,0.254226
0.672343,0.2528
0.688761,0.24282
0.706095,0.244285
0.722941,0.252204
0.739969,0.241935
0.756205,0.251579
0.772867,0.259758
0.789835,0.253303
0.806986,0.254737
0.823893,0.262275
0.840494,0.261878
0.856791,0.275383
0.872721,0.286644
0.889017,0.291885
0.905741,0.285095
0.922526,0.293762
0.939127,0.290901
0.956461,0.292297
0.973307,0.302444
0.990031,0.315902
1.00627,0.31957
1.02299,0.327291
1.0399,0.32369
1.05668,0.324884
1.07389,0.328489
1.0897,0.337324
1.10594,0.341184
1.12211,0.348112
1.13932,0.34761
1.15647,0.343612
1.17362,0.341476
1.19065,0.341629
1.20689,0.34322
1.22318,0.349827
1.23997,0.354039
1.25694,0.354069
1.27348,0.357157
1.29014,0.358164
1.30631,0.358943
1.32243,0.374171
1.33866,0.38383
1.35545,0.390879
1.37266,0.398852
1.38993,0.399303
1.40739,0.392261
1.42362,0.398757
1.44004,0.401168
1.45646,0.40921
1.47404,0.423553
1.49046,0.428016
1.50627,0.423623
1.5225,0.432504
1.53886,0.436564
1.55516,0.438406
1.57182,0.447348
1.58915,0.456881
1.60655,0.452118
1.62394,0.448181
1.64048,0.443085
1.65684,0.44821
1.6732,0.44644
1.69004,0.453615
1.70713,0.464182
1.72392,0.477366
1.7404,0.477511
1.75593,0.483904
1.77217,0.483698
1.78883,0.488146
1.80573,0.480532
1.82301,0.479815
1.83991,0.482989
1.85694,0.486243
1.87342,0.485831
1.88972,0.491171
1.9062,0.496039
1.92323,0.491827
1.94001,0.486319
1.95667,0.50051
1.97273,0.506491
1.9886,0.523337
2.0055,0.532477
2.02253,0.553412
