"Specimen width",5.97,"mm"
"Specimen thickness",5,"mm"
"Parallel specimen length",27,"mm"
"Standard travel","Standard force"
"mm","N"
4.98495,3.08207
5.00155,3.08742
5.01852,3.09644
5.03542,3.11066
5.05184,3.12615
5.06838,3.14406
5.08431,3.15902
5.10092,3.1686
5.11801,3.18456
5.13534,3.19572
5.15133,3.1922
5.16781,3.20413
5.18478,3.20881
5.20126,3.2093
5.2178,3.2045
5.23464,3.21219
5.25173,3.21217
5.26821,3.22805
5.28463,3.23652
5.3005,3.25987
5.31729,3.27662
5.33431,3.28406
5.35171,3.2904
5.36825,3.29508
5.3843,3.3023
5.40157,3.30234
5.41818,3.30749
5.4352,3.31606
5.45168,3.32311
5.46835,3.33385
5.48513,3.34463
5.50186,3.37106
5.51815,3.38708
5.5342,3.40311
5.55044,3.40556
5.56735,3.42089
5.58456,3.41885
5.60146,3.40767
5.61868,3.4099
5.63503,3.40836
5.65157,3.4122
5.66818,3.41356
5.68514,3.42946
5.70217,3.43667
5.71902,3.45162
5.73562,3.45362
5.75143,3.47043
5.76742,3.4799
5.78335,3.4877
5.80014,3.4973
5.81722,3.5089
5.83431,3.5201
5.85128,3.52468
5.86807,3.54073
5.88479,3.54905
5.90151,3.55727
5.9186,3.56221
5.93514,3.57402
5.95187,3.57932
5.96786,3.58837
5.98403,3.60571
6.00033,3.6177
6.01712,3.62769
6.03445,3.63818
6.05136,3.64105
6.06863,3.64189
6.08499,3.64333
6.10159,3.64433
6.11813,3.65398
6.13522,3.66129
6.15188,3.66793
6.16842,3.68203
6.18478,3.69769
6.20077,3.70852
6.21707,3.72656
6.23385,3.73788
6.25112,3.73983
6.26773,3.74315
6.28512,3.73986
6.30197,3.73818
6.31851,3.74453
6.3348,3.75366
6.35165,3.76907
6.36856,3.78744
6.38485,3.80283
6.40158,3.81076
6.41757,3.83682
6.43386,3.84225
6.45022,3.85568
6.46731,3.84954
6.48452,3.85321
6.50173,3.84198
6.51846,3.84313
6.53482,3.84011
6.55142,3.85284
6.5682,3.86336
6.58529,3.88271
6.60177,3.88739
6.61856,3.89365
6.63449,3.90404
6.65066,3.91375
6.66702,3.90903
6.68386,3.92071
6.70126,3.92332
6.71835,3.92616
6.7355,3.91662
6.75161,3.91131
6.76834,3.62408
6.785,2.84087
6.80184,2.06939
6.81863,1.29205
6.83511,0.524468
6.8514,0.0327684
6.86733,0.0440293
6.88369,0.0314561
6.90042,0.0316888
6.91781,0.0268356
6.93478,0.0215636
6.95211,0.0143157
6.96871,0.0196353
6.98538,0.0165149
7.00192,0.0194617
7.01834,0.0267821
7.03512,0.0167419
7.05148,0.0158721
7.06832,0.0240203
7.08431,0.0250846
7.10055,0.0261832
7.11703,0.0360862
7.13424,0.0368491
7.15127,0.034362
7.1683,0.0329391
7.18539,0.0272018
7.20169,0.0223113
7.21786,0.0195419
7.2344,0.0168754
7.25222,0.0160056
7.26889,0.0206424
7.28555,0.0307285
7.3016,0.0351001
7.31765,0.0419475
7.33377,0.0340129
7.35043,0.0304614
7.36788,0.0241138
7.38479,0.0145618
7.40231,-0.000540623
7.41921,0.0044223
7.43563,0.00135528
7.45162,-0.00693406
7.46804,-0.0058545
7.48501,-0.00182618
7.50161,0.000889888
7.51791,0.00892269
7.53356,0.0174028
7.55035,0.0221711
7.56762,0.0243302
7.58502,0.00562297
7.60186,-0.0128707
7.61889,-0.0235518
7.63537,-0.0242928
7.65191,-0.0249184
7.66845,-0.0148348
7.68511,-0.0100168
7.70178,-0.00626315
7.7182,-0.0010599
7.73474,0.00647031
7.75067,0.00793516
7.76708,0.0143744
7.78363,0.0137793
7.80047,0.0121313
7.81756,0.0103918
7.83459,0.00561582
7.8518,0.00604688
7.86822,0.0129057
7.88488,0.0123335
7.90142,0.0104467
7.91845,0.0174113
7.93524,0.0220863
7.9522,0.0249015
7.9682,0.02732
7.98419,0.0296546
8.00054,0.0249091
8.01721,0.0223457
8.03448,0.0126411
8.05169,0.00640785
8.06921,0.003749
8.08557,0.0034896
8.10168,0.0108138
8.11798,0.0139571
8.13476,0.0202438
8.15167,0.023307
8.16821,0.0317298
8.18487,0.0262481
8.20062,0.0228072
8.21722,0.0133926
8.23425,0.0192672
8.25122,0.0247375
8.2677,0.00938713
8.28485,0.00970756
8.30224,0.00342094
8.31866,-0.00539673
8.33483,-0.0168256
8.35144,-0.0109509
8.36853,-0.00620545
8.38507,0.0075885
8.40161,0.0139056
8.41748,0.0152789
8.43377,0.0182782
8.45031,0.0112592
8.4674,0.00495731
8.48474,-0.0103015
8.5017,-0.0133609
8.51886,-0.00590027
8.53521,-0.00112427
8.55163,-0.00506295
8.56829,-0.00355233
8.58551,-0.000424275
8.60211,-0.0151948
8.61895,-0.0116624
8.63513,-0.00438393
8.651,0.00640403
8.6668,0.012765
8.68286,0.0187465
8.70019,0.0102626
8.71777,0.0136653
8.73529,0.0134245
8.75177,0.00365806
8.76831,0.0066793
8.78466,0.0130117
8.80145,0.0132864
8.81848,0.0103109
8.83502,0.0147707
8.85174,0.016453
8.86761,0.0185282
8.88372,0.0140479
8.9002,0.0184424
8.91754,0.0151727
8.93481,0.0183237
8.95184,0.0141275
8.96862,0.00855804
8.9851,-0.00111604
9.00152,-0.00350404
9.01806,-0.00690293
9.03497,-0.00876117
9.05151,-0.00232577
9.06842,-0.000324962
9.08435,0.0136826
9.10083,0.0132096
9.1173,0.0194123
9.13427,0.0263245
9.15155,0.0304444
9.16839,0.0129578
9.18542,0.0123074
9.20141,0.00753141
9.21783,0.00598446
9.23437,0.00893131
9.25146,0.0179798
9.26812,0.0188343
9.28503,0.0240146
9.30157,0.0205432
9.31774,0.014928
9.33374,0.0207111
9.35052,0.0220462
9.36767,0.0228778
9.38476,0.0232898
9.40209,0.0258977
9.41845,0.0245682
9.43511,0.0287148
9.45147,0.0199563
9.46838,0.0168969
9.48529,0.0165421
9.50195,0.0119492
9.51824,0.0177323
9.53411,0.0268933
9.55041,0.031738
9.56701,0.030666
9.58435,0.0293967
9.60131,0.00840059
9.61853,0.00664583
9.63519,0.00563875
9.65161,0.00109163
9.66833,0.00907198
9.68493,0.0191166
9.70166,0.0129873
9.71838,0.00492302
9.73529,0.0102407
9.75115,0.00825325
9.76733,0.0177061
9.78363,0.0261861
9.80053,0.0278951
9.81756,0.021763
9.83459,0.0131189
9.85205,-0.0112341
9.8684,-0.0243872
9.88511,-0.029147
9.90147,-0.0335416
9.91868,-0.0207318
9.93535,-0.00924576
9.95195,0.00341903
9.96812,0.0101405
9.98417,0.0215846
10.0003,0.0163814
10.0171,0.0166866
10.0343,0.00759231
10.0514,0.00843155
10.0688,0.00910293
10.0852,-0.00221909
10.1018,-0.00493515
10.1182,0.00380813
10.1349,0.00728714
10.1517,0.0048381
10.1683,0.0122119
10.185,0.0216724
10.2008,0.0341083
10.2172,0.0313541
10.2338,0.0380374
10.2511,0.0368663
10.2679,0.0255748
10.285,0.0161639
10.302,0.00838196
10.3183,-0.00130738
10.3348,0.00318443
10.3514,0.00638878
10.3685,0.00135338
10.3851,0.0106002
10.4019,0.0142165
10.4179,0.00762474
10.4341,0.00893699
10.4505,0.00555717
10.4673,0.00839531
10.4844,0.0079075
10.5011,0.00629007
10.5184,0.00201379
10.5352,0.00043451
10.5524,-0.0113081
10.569,-0.0247358
10.5859,-0.019792
10.6025,-0.0228103
10.6188,-0.0213312
10.6349,-0.0149378
10.6508,0.00148069
10.6669,0.00224363
10.6836,0.0094763
10.701,0.0102392
10.7181,-0.00483645
10.7357,-0.0118555
10.7525,-0.0116066
10.7688,-0.0104774
10.7847,-0.0178169
10.8011,0.000615708
10.8183,0.0052086
10.8349,0.00279772
10.8517,0.00956499
10.8674,0.0194107
10.8841,0.0281387
10.9009,0.0248848
10.9183,0.0240456
10.9353,0.00622331
10.9523,0.0147244
10.9692,0.00874292
10.9848,0.0111443
11.0008,0.0146004
11.0176,0.0263878
11.0346,0.026815
11.051,0.0204445
11.0682,0.0260903
11.0849,0.029699
11.1009,0.0346123
11.1166,0.0368706
11.133,0.0411431
11.1507,0.036657
11.1683,0.0359703
11.1857,0.031797
11.2019,0.0180336
11.2187,0.0153481
11.2352,0.0207955
11.2521,0.0256478
11.2687,0.034124
11.2852,0.0358177
11.3016,0.0451256
11.3175,0.0349022
11.3336,0.0281426
11.3506,0.0259081
11.3678,0.0301729
11.3848,0.0250231
11.4021,0.0275294
11.4186,0.0243097
11.4349,0.0241915
11.4512,0.0147616
11.4684,0.00937139
11.4858,0.00604498
11.502,0.0175196
11.5186,0.0152594
11.5343,0.0232702
11.5506,0.0300518
11.5671,0.0398937
11.5839,0.0291363
11.6018,0.0282971
11.6188,0.0282437
11.6351,0.0274025
11.651,0.0217262
11.6673,0.0257331
11.6842,0.0195991
11.7013,0.0237266
11.7182,0.0220596
11.7351,0.0307571
11.7514,0.0272323
11.7673,0.0387069
11.7835,0.0420028
11.8005,0.0427862
11.8179,0.0378061
11.8349,0.0351816
11.8521,0.0239206
11.8682,0.0145823
11.8849,0.00826513
11.9013,0.00396978
11.9183,0.0105463
11.9352,0.015391
11.9518,0.017264
11.9682,0.0323244
11.9841,0.034783
12.0006,0.035607
12.0172,0.0345236
12.0345,0.0355383
12.0515,0.0243384
12.0685,0.0238157
12.085,0.018231
12.1015,0.0182768
12.118,0.0106169
12.1347,0.0108
12.1517,0.00738966
12.1684,0.0105826
12.1855,0.0174643
12.2012,0.0410849
12.2173,0.0462271
12.2335,0.056481
12.2506,0.0526129
12.268,0.0420691
12.285,0.0174719
12.3021,0.0131842
12.3184,0.00522672
12.3349,0.00918638
12.3515,0.0104071
12.3682,0.0238272
12.385,0.024346
12.4019,0.0350729
12.4181,0.0347372
12.434,0.0502402
12.4505,0.0454947
12.4674,0.0479571
12.4845,0.0408693
12.5011,0.0387942
12.5187,0.0311171
12.5351,0.0293165
12.5516,0.0188185
12.5681,0.0129591
12.5852,0.0120054
12.602,0.0148092
12.6185,0.0222479
12.6351,0.04065
12.6508,0.048596
12.6672,0.0548254
12.6837,0.0532366
12.7009,0.048411
12.718,0.0288492
12.7353,0.0276323
12.7518,0.0267931
12.7681,0.0255915
12.7846,0.0244242
12.8015,0.025225
12.8186,0.0174278
12.835,0.0102562
12.8519,0.0137657
12.8677,0.0174421
12.884,0.0267042
12.9005,0.0365461
12.9176,0.0466779
12.9349,0.038133
12.9517,0.0345396
12.9686,0.0299543
12.9847,0.0291303
13.0012,0.0187696
13.0179,0.015489
13.0353,0.0225996
13.0522,0.0304617
13.0687,0.0362447
13.0849,0.0456747
13.101,0.0528463
13.1172,0.0566534
13.1336,0.0509847
13.1507,0.0406088
13.1677,0.0295004
13.1853,0.0274557
13.2016,0.0135702
13.2183,0.0111898
13.2346,0.0135778
13.2514,0.0258764
13.2684,0.0228857
13.2851,0.0308813
13.3018,0.0374159
13.3175,0.0424818
13.3337,0.0432447
13.35,0.0481962
13.367,0.0390409
13.3848,0.0293363
13.403,0.0218786
13.4196,0.0102743
13.4357,0.00531899
13.4519,0.0123991
13.4685,0.0240873
13.4852,0.0304273
13.5018,0.0345873
13.5187,0.0424913
13.5346,0.0487169
13.5509,0.0524782
13.5673,0.0521883
13.5841,0.0553621
13.6015,0.0516771
13.6186,0.0351976
13.6355,0.0252947
13.6516,0.0179094
13.668,0.0135988
13.6846,0.00512253
13.7016,0.0171159
13.7185,0.00960862
13.7349,0.0122141
13.7513,0.0218996
13.7675,0.0333437
13.7839,0.0325745
13.8009,0.036084
13.8181,0.0294923
13.835,0.0162934
13.852,0.00864875
13.8684,0.00542151
13.8845,0.00749861
13.9011,0.012122
13.9183,0.0290898
13.9351,0.0319279
13.9512,0.0282353
13.9682,0.0263394
13.9844,0.0274495
14.0004,0.0179738
14.0169,0.0206259
14.034,0.0209159
14.0515,0.0273017
14.0689,0.030667
14.0858,0.0204436
14.1021,0.0107696
14.1182,0.00758048
14.135,-0.00529794
14.1521,-0.0115998
14.1685,-0.012729
14.1854,-0.00189523
14.2013,0.00637504
14.2173,0.0205352
14.2335,0.0229766
14.2505,0.0237395
14.2678,0.0153472
14.2848,0.0165832
14.302,-0.00264291
14.3183,-0.00876168
14.3345,-0.0052369
14.3513,-0.0104325
14.3685,-0.00902871
14.3855,-0.00367288
14.402,0.000628194
14.4184,0.00105544
14.4342,0.00866195
14.4503,0.00379439
14.4669,0.0177409
14.4842,0.0277431
14.5012,0.0293452
14.5184,0.0233028
14.5351,0.0189921
14.5517,0.0153606
14.5682,0.00431319
14.5853,0.00610324
14.6022,0.00735446
14.6188,0.0137021
14.6353,0.0123593
14.651,0.0108335
14.6676,0.0167424
14.6843,0.0172994
14.7012,0.00646563
14.7177,0.00284358
14.7348,0.0124566
14.7518,-0.00257329
14.768,0.00501033
14.7844,0.0110986
14.8009,0.0108239
14.8183,0.00226375
14.8349,0.00591441
14.8517,0.00509044
14.8676,0.00742122
14.8837,0.0182244
14.9003,0.0259759
14.9174,0.0337579
14.9346,0.0297525
14.9516,0.0280053
14.9688,0.0185754
14.985,0.00929805
15.0015,0.000173292
15.018,-0.00510148
15.035,-0.00476626
15.0519,-0.00894336
15.0685,0.00793286
15.085,0.0163862
15.1008,0.0302412
15.1172,0.0333273
15.1338,0.0334036
15.1513,0.019274
15.1682,0.0115225
15.1854,0.00113126
15.2017,-0.0108011
15.2181,-0.0159357
15.2346,-0.0156229
15.2515,-0.0103128
15.2684,-0.0108622
15.285,-0.00251559
15.3018,0.00569745
15.3176,0.00717755
15.334,0.0151426
15.3502,0.0202639
15.3673,0.0270998
15.3847,0.0251696
15.4018,0.0199854
15.419,0.010647
15.4353,0.00424596
15.4514,-0.00596217
15.468,-0.00271205
15.4852,0.000660142
15.5019,-0.00217799
