"Specimen width",5.97,"mm"
"Specimen thickness",5,"mm"
"Parallel specimen length",27,"mm"
"Standard travel","Standard force"
"mm","N"
0,0.126756
-8.14889e-05,0.137664
-0.000108652,0.13372
-0.000108652,0.131141
-0.000108652,0.135925
-8.14889e-05,0.117103
-8.14889e-05,0.146064
-5.44284e-05,0.140001
0.00439732,0.132585
0.0153684,0.117265
0.0263395,0.112275
0.0377988,0.109864
0.0485257,0.125656
0.0603818,0.128704
0.0738706,0.13055
0.0852689,0.126479
0.0970792,0.125105
0.109195,0.127203
0.122714,0.135363
0.136447,0.133612
0.150912,0.148535
0.165988,0.13571
0.176944,0.141951
0.188144,0.130278
0.199862,0.123549
0.211642,0.111388
0.223239,0.116026
0.23569,0.11534
0.247836,0.11505
0.260592,0.127806
0.274051,0.136382
0.287539,0.141615
0.301791,0.142539
0.316745,0.150153
0.331729,0.131354
0.34714,0.128012
0.362643,0.130698
0.377932,0.125243
0.393588,0.127425
0.409884,0.136214
0.42673,0.132184
0.443271,0.129508
0.460177,0.134402
0.476108,0.139918
0.491916,0.152537
0.507968,0.159052
0.524936,0.151072
0.542636,0.159342
0.559604,0.142344
0.576938,0.127848
0.593722,0.122729
0.610385,0.135073
0.626925,0.128291
0.643771,0.15063
0.660617,0.143923
0.676852,0.149634
0.693271,0.155623
0.70914,0.168852
0.724917,0.170256
0.741031,0.180998
0.758487,0.185015
0.775515,0.172076
0.793399,0.165438
0.810061,0.156725
0.826663,0.162417
0.843203,0.162646
0.859927,0.168047
0.876712,0.16347
0.892886,0.162981
0.909854,0.16051
0.925967,0.169909
0.942325,0.177142
0.958804,0.180575
0.975833,0.185885
0.992862,0.177599
1.00995,0.177767
1.02692,0.171477
1.04322,0.170836
1.05976,0.165623
1.07636,0.174031
1.09339,0.158268
1.10993,0.153073
1.12677,0.160176
1.14283,0.17284
1.15888,0.171727
1.17517,0.169819
1.19196,0.182804
1.20929,0.176274
1.22638,0.163884
1.24366,0.16548
1.25989,0.162665
1.27649,0.162207
1.29291,0.158022
1.30988,0.167635
1.32666,0.155154
1.34326,0.184817
1.35968,0.196291
1.37506,0.195933
1.39173,0.199229
1.40912,0.208369
1.42676,0.199656
1.44348,0.178568
1.46051,0.189127
1.47693,0.176066
1.49341,0.193278
1.50977,0.186045
1.52655,0.193123
1.54364,0.188645
1.56006,0.192795
1.5766,0.186051
1.59235,0.188421
1.60871,0.196325
1.62531,0.200216
1.64246,0.208845
1.65961,0.199308
1.67658,0.192075
1.69373,0.190946
1.71015,0.185056
1.72644,0.191839
1.74317,0.197149
1.76038,0.209997
1.77704,0.205434
1.79395,0.204702
1.81018,0.205755
1.82611,0.221654
1.84186,0.220296
1.85822,0.221624
1.87537,0.23726
1.89252,0.220899
1.90985,0.204114
1.92639,0.207902
1.94275,0.198869
1.95929,0.189638
1.97632,0.198457
1.99304,0.201814
2.01013,0.200963
2.02661,0.21195
2.04254,0.214483
2.05872,0.217763
2.07538,0.223878
2.09259,0.226385
2.1095,0.230455
2.12659,0.229967
2.14331,0.229173
2.15998,0.224178
2.17646,0.218433
2.19306,0.207597
2.21009,0.207169
2.22687,0.204148
2.24353,0.213197
2.2594,0.220902
2.2757,0.237477
2.29184,0.237829
2.30881,0.24732
2.32596,0.239019
2.34281,0.23419
2.36014,0.223539
2.3765,0.226393
2.39304,0.222639
2.4097,0.217954
2.42673,0.211241
2.44382,0.211515
2.4603,0.217068
2.47605,0.213314
2.49204,0.217168
2.50833,0.224522
2.5253,0.224114
2.54251,0.212914
2.55948,0.213585
2.57712,0.218162
2.59354,0.217338
2.61008,0.226745
2.62644,0.224199
2.64322,0.230149
2.66019,0.221589
2.67661,0.224138
2.69315,0.224855
2.70908,0.236169
2.72525,0.238946
2.74186,0.25213
2.75925,0.256891
2.77628,0.242822
2.79349,0.244821
2.81028,0.230783
2.82669,0.234781
2.84293,0.232923
2.85947,0.236951
2.87662,0.240567
2.89328,0.241666
2.91007,0.245282
2.926,0.241605
2.94229,0.258207
2.95877,0.251648
2.97574,0.273865
2.99289,0.252075
3.00974,0.262646
3.02701,0.250248
3.04325,0.257344
3.05973,0.246975
3.07614,0.24949
3.09323,0.24521
3.11008,0.232118
3.1268,0.249662
3.14298,0.246
3.15921,0.263303
3.17569,0.271482
3.19217,0.282157
3.2092,0.259696
3.22605,0.260291
3.24332,0.257636
3.25956,0.242225
3.27622,0.240088
3.29276,0.224898
3.31009,0.228904
3.32706,0.22605
3.34348,0.234153
3.36008,0.244683
3.37589,0.269341
3.39206,0.276544
3.4086,0.270532
3.42588,0.280999
3.44272,0.264886
3.45999,0.25612
3.4769,0.241837
3.49338,0.25229
3.50962,0.238557
3.52622,0.24112
3.54331,0.245591
3.55997,0.247357
3.57682,0.25285
3.59281,0.251447
3.60898,0.278546
3.62528,0.27699
3.64218,0.297681
3.65952,0.291515
3.6763,0.295513
3.69358,0.28175
3.70987,0.275478
3.72641,0.266615
3.74308,0.253309
3.76017,0.268507
3.77683,0.262541
3.79331,0.277826
3.80967,0.27984
3.82572,0.299768
3.84214,0.300501
3.8588,0.312731
3.87601,0.32567
3.8931,0.306017
3.91037,0.302965
3.92673,0.279711
3.94303,0.281416
3.95945,0.258589
3.97641,0.277449
3.99356,0.272482
4.00998,0.270056
4.02677,0.266092
4.04258,0.270126
4.05893,0.289169
4.07535,0.292846
4.09256,0.323669
4.10959,0.311599
4.12668,0.308555
4.14353,0.281822
4.15946,0.287834
4.17569,0.283897
4.19242,0.287895
4.21024,0.302726
4.22745,0.307792
4.24411,0.321952
4.25992,0.313644
4.27603,0.341781
4.29227,0.339668
4.30893,0.336242
4.32602,0.32196
4.34305,0.310424
4.36039,0.300323
4.37668,0.288909
4.39322,0.294708
4.40976,0.287097
4.42704,0.300678
4.44352,0.28429
4.45993,0.300189
4.47623,0.315875
4.49216,0.322193
4.50876,0.325878
4.52549,0.325359
4.54288,0.322215
4.55997,0.307414
4.57712,0.315277
4.59384,0.307434
4.61026,0.326049
4.62595,0.319686
4.64255,0.325454
4.65952,0.310714
4.67606,0.312545
4.69297,0.319747
4.70871,0.32522
4.7247,0.329889
4.74167,0.346293
4.75962,0.355692
4.77658,0.327433
4.79343,0.3267
4.81003,0.31727
4.82657,0.313128
4.84323,0.314608
4.85996,0.329287
4.87717,0.332827
4.89389,0.321383
4.91056,0.32184
4.92655,0.30533
4.94254,0.326876
4.95884,0.317675
4.97556,0.327562
4.99271,0.327946
5.00956,0.334965
5.02671,0.322116
5.04312,0.317538
5.05991,0.336466
5.07651,0.324259
5.09311,0.34788
5.10996,0.33018
5.12662,0.35316
5.14304,0.348658
5.15873,0.36706
5.17496,0.356539
5.19181,0.363101
5.20926,0.361209
5.22623,0.342929
5.24344,0.349475
5.25992,0.33446
5.2764,0.345019
5.29288,0.328326
5.30973,0.338961
5.32682,0.332026
5.34348,0.333003
5.36026,0.335261
5.37607,0.337371
5.39231,0.345305
5.40879,0.339568
5.426,0.353316
5.44339,0.339827
5.46006,0.34619
5.47678,0.340193
5.49338,0.328215
5.51029,0.323393
5.52701,0.320861
5.54361,0.32553
5.55991,0.302458
5.57639,0.334014
5.59247,0.327819
5.60807,0.341094
5.62479,0.340239
5.64206,0.359343
5.65921,0.338347
5.67588,0.33499
5.69327,0.332366
5.70975,0.328337
5.7266,0.336318
5.74332,0.341206
5.76035,0.361592
5.77726,0.351868
5.79374,0.360322
5.81003,0.35578
5.82569,0.353003
5.84192,0.358267
5.85858,0.367941
5.87586,0.359244
5.89319,0.355025
5.91046,0.355895
5.92688,0.345152
5.94336,0.358641
5.95935,0.367827
5.97596,0.370368
5.99305,0.375636
6.00995,0.378443
6.02698,0.373276
6.04291,0.371277
6.05921,0.39386
6.07575,0.401291
6.09253,0.405335
6.10962,0.402669
6.12671,0.398961
6.14392,0.390706
6.15998,0.379834
6.17603,0.381471
6.19251,0.378037
6.20923,0.390962
6.22614,0.377259
6.24329,0.393586
6.25983,0.381822
6.27588,0.397508
6.29212,0.395188
6.3086,0.405301
6.32569,0.403958
6.34259,0.399762
6.35993,0.392537
6.37659,0.381368
6.39344,0.385304
6.40985,0.370015
6.42658,0.396138
6.44355,0.400105
6.46006,0.405475
6.47684,0.416797
6.49283,0.424563
6.50888,0.425006
6.52542,0.416957
6.54264,0.415189
6.55985,0.392301
6.57694,0.39428
