"Specimen width",6,"mm"
"Specimen thickness",5,"mm"
"Parallel specimen length",26,"mm"
"Standard travel","Standard force"
"mm","N"
4.95552,0.503468
4.97212,0.511509
4.98866,0.499222
5.00435,0.494152
5.02076,0.512707
5.03731,0.516701
5.05433,0.525154
5.07124,0.515965
5.08815,0.538731
5.10505,0.525822
5.12147,0.548344
5.13783,0.525242
5.15455,0.54385
5.17177,0.51553
5.18861,0.530605
5.20527,0.511501
5.22096,0.53384
5.23707,0.540249
5.25367,0.55444
5.27089,0.546383
5.28847,0.555966
5.30586,0.548584
5.32271,0.551293
5.33839,0.56144
5.35396,0.560158
5.37019,0.556099
5.38728,0.562874
5.40431,0.546395
5.42134,0.527321
5.43818,0.532936
5.45424,0.535802
5.47053,0.534642
5.4872,0.542272
5.50441,0.566716
5.52131,0.560422
5.53877,0.583432
5.55501,0.587232
5.57136,0.609708
5.5876,0.596708
5.60444,0.616742
5.62166,0.594251
5.63826,0.591474
5.65523,0.574353
5.67122,0.582818
5.68751,0.580335
5.70405,0.581922
5.72133,0.600843
5.73829,0.594785
5.75514,0.615537
5.77186,0.609357
5.78816,0.627515
5.8044,0.601026
5.82106,0.616714
5.83821,0.583511
5.85499,0.58937
5.8719,0.570449
5.88801,0.574668
5.90431,0.570152
5.92055,0.586173
5.93733,0.584902
5.9543,0.603792
5.9712,0.626253
5.98793,0.631228
6.00435,0.633303
6.02162,0.631563
6.03865,0.632074
6.05543,0.617044
6.07185,0.606271
6.08851,0.611886
6.10512,0.607614
6.12135,0.593911
6.13777,0.587838
6.15443,0.590055
6.17103,0.587548
6.18733,0.594045
6.20448,0.617543
6.22114,0.637654
6.23774,0.660421
6.2541,0.641866
6.27107,0.657582
6.28871,0.626393
6.30537,0.61789
6.32228,0.590668
6.33815,0.602417
6.35432,0.593482
6.37086,0.610267
6.38777,0.615597
6.40498,0.631344
6.42213,0.647915
6.43892,0.657025
6.45491,0.651871
6.47102,0.648821
6.48811,0.643542
6.5052,0.628359
6.52138,0.611521
6.53798,0.615
6.55427,0.620238
6.57051,0.628923
6.58668,0.627977
6.60335,0.641161
6.62037,0.64697
6.63746,0.640177
6.65516,0.650263
6.6714,0.65745
6.688,0.671549
6.70455,0.672267
6.72158,0.685389
6.73849,0.665553
6.75521,0.670588
6.77181,0.659877
6.78774,0.662257
6.8041,0.664851
6.8207,0.679087
6.83779,0.6887
6.85476,0.692321
6.87179,0.701079
6.88814,0.706237
6.90468,0.717955
6.92104,0.709212
6.93789,0.713439
6.95498,0.703246
6.97164,0.689635
6.98849,0.678687
7.00466,0.685996
7.02077,0.674712
7.03713,0.678946
7.05459,0.69184
7.07149,0.700759
7.08822,0.702605
7.105,0.716674
7.1213,0.717456
7.13772,0.723468
7.15438,0.718413
7.17129,0.713164
7.18801,0.698973
7.2051,0.708693
7.22152,0.6939
7.23763,0.708548
7.25405,0.713156
7.27065,0.721854
7.28805,0.717475
7.30483,0.720433
7.32204,0.722482
7.33852,0.721963
7.35482,0.735711
7.37099,0.744042
7.3879,0.75808
7.40475,0.735253
7.42153,0.742619
7.43819,0.729192
7.45412,0.724751
7.47079,0.719706
7.48757,0.728061
7.50466,0.719699
7.52151,0.735575
7.53847,0.749238
7.55483,0.754181
7.57119,0.775544
7.58755,0.776764
7.60427,0.775361
7.62142,0.757187
7.63802,0.748856
7.65511,0.723923
7.67116,0.728959
7.68758,0.723099
7.70412,0.738373
7.72103,0.742829
7.73824,0.752715
7.75497,0.758008
7.77181,0.769558
7.78799,0.758168
7.8044,0.768048
7.82101,0.762356
7.83797,0.772992
7.85494,0.752362
7.87191,0.761571
7.88814,0.750855
7.90438,0.763123
7.9208,0.751816
7.9377,0.757218
7.95486,0.753026
7.97158,0.760945
7.98849,0.764243
8.00454,0.773799
8.02108,0.786205
8.03756,0.782558
8.05477,0.794292
8.07174,0.777752
8.08828,0.776165
8.10488,0.768978
8.12099,0.778713
8.13729,0.762661
8.15389,0.779567
8.17129,0.776184
8.18819,0.770462
8.20522,0.781959
8.22164,0.784927
8.238,0.796432
8.25435,0.800155
8.27108,0.812942
8.28823,0.788833
8.30483,0.779129
8.3218,0.75679
8.33785,0.750274
8.35421,0.739715
8.37057,0.749878
8.38759,0.761108
8.40481,0.773223
8.42165,0.785156
8.43856,0.80484
8.45473,0.811897
8.47109,0.821586
8.48775,0.805168
8.50496,0.80022
8.52187,0.785724
8.5386,0.786329
8.55471,0.776319
8.57076,0.789472
8.58712,0.782827
8.60402,0.796316
8.6213,0.793727
8.63808,0.80743
8.65536,0.826809
8.67147,0.838588
8.68795,0.842884
8.70437,0.840786
8.72121,0.836483
8.73818,0.812618
8.75484,0.808101
8.77175,0.799587
8.78768,0.808544
8.80398,0.805263
8.82046,0.820034
8.83761,0.82455
8.85457,0.832439
8.87154,0.839016
8.88808,0.866359
8.9042,0.874462
8.92043,0.867321
8.93825,0.866344
8.95614,0.863308
8.97249,0.829982
8.9891,0.823726
9.00478,0.8279
9.02083,0.823719
9.03731,0.821918
9.05422,0.842289
9.07143,0.842947
9.08834,0.850805
9.10537,0.862188
9.1216,0.871999
9.13796,0.869939
9.15444,0.874106
9.17153,0.868185
9.18868,0.853758
9.20547,0.844671
9.22158,0.831228
9.23745,0.829184
9.25362,0.834513
9.27047,0.852457
9.28768,0.855038
9.30495,0.867245
9.32241,0.87199
9.33858,0.881344
9.35439,0.874672
9.37069,0.882988
9.38759,0.883957
9.40475,0.875717
9.42129,0.860855
9.43783,0.858017
9.45357,0.850586
9.47054,0.848785
9.48739,0.85122
9.5049,0.856225
9.52199,0.859094
9.53884,0.862115
9.5552,0.865075
9.57137,0.866071
9.58773,0.87959
9.60433,0.878957
9.62136,0.876195
9.63802,0.872573
9.65517,0.86943
9.67122,0.859481
9.68734,0.858871
9.70388,0.846351
9.72109,0.862891
